kode,advt_median,advt_mean,rasio_mean_median,market_cap,harga_median,volume_median,turnover_bps,amihud_per_miliar,volatilitas_tahunan,rentang_harian_relatif,max_drawdown,beta_ihsg,pct_hari_volume_nol,pct_hari_harga_stagnan,umur_listing_tahun,jumlah_hari_bursa,sektor_Basic Materials,sektor_Consumer Cyclicals,sektor_Consumer Non-Cyclicals,sektor_Energy,sektor_Financials,sektor_Healthcare,sektor_Industrials,sektor_Infrastructure,sektor_Properties & Real Estate,sektor_Technology,sektor_Tidak Diketahui,sektor_Transportation & Logistics,kelas_likuiditas,kelas_kode
SONA,0.08378556680001531,0.16183278516690813,0.6631670253783654,0.4200864042956592,1.6325048721605022,-0.5973410096390536,-0.792378336343854,-0.2903526500463051,2.3386621899904116,2.339248932280636,-1.7742900861157311,-0.9313605922227818,0.29738417503735276,-0.5625069642324318,1.5571717723332295,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
NOBU,0.48380374748295624,0.5511071773093158,-0.037451909562287375,0.7232409108182477,0.5543943527883464,0.31779636044456316,-0.2923858060869951,-0.6219835143062569,0.15037359870434,0.4119457674130296,0.1610694139440678,-0.24543961081674426,-0.3417570771486425,-0.8161500618868298,-0.21163120824425224,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Menengah,1
BPII,0.05809245049344991,-0.25479077198037153,-0.7821900890595033,0.8080377891452143,0.46117796691338087,-0.20488784003304186,-1.0042389840031398,1.413132307705647,-1.5125199524196213,-1.3108405751497796,1.5395669575200386,-1.2015833333819539,0.4516596497029378,1.291038749395861,-0.3078831054523329,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
JPFA,1.2280009673968768,1.2877364806179687,-1.0409073706144627,1.4233863340600075,1.1604114846660862,1.0153949683575156,1.287702510979376,-0.6502048316855809,-0.4985867800034831,-0.23936281113406319,0.24753341593812764,0.26560543899496936,-0.3417570771486425,-1.0893041670531045,1.7901292626774246,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Likuid,2
KRYA,-0.034267513374934694,0.6181353277524142,3.6190618042594083,-1.160240419728893,-0.9126978993758402,0.2657547303367119,0.5023309372922985,-0.35773402984263564,1.510903355484833,0.9450867504180966,-0.9787602439878583,-1.6208123860926207,-0.16544224895940243,0.19842232873076215,-0.991178578627572,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Menengah,1
SKLT,-0.09880156996261212,-0.15921579916343087,0.3791107455250043,0.10031312313870375,-0.1888273459162395,-0.11674014674865597,-0.8890828342632713,-0.34892445691893526,0.8386467348697928,0.7543975585171586,-0.01906108615975248,-0.48810724166123975,-0.3417570771486425,-0.6990840168155692,1.4609198751251486,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
LCKM,-0.5906965391648346,-0.8584763238217799,0.32501352305377795,-0.6418870800299827,0.04242456620624781,-0.8366349965520128,-1.0252246622085428,1.9238065923728411,0.4997026403942278,1.2504960527077151,-0.0035109500939292625,-0.9761916629466149,0.010872579229837616,-0.4844629341849247,-0.607333452321917,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Tidak Likuid,0
SOHO,-0.3771695968592507,-0.705371346465215,-0.24774710846740042,1.0109637764985964,0.5916255666400687,-0.7946018875526412,-1.1126000371841727,0.6764672131119874,-0.4753407058373998,0.1944873191676163,1.293909049790939,-0.4423951980403238,-0.3417570771486425,-0.36739688911366414,-0.8319212124741051,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Tidak Likuid,0
BDMN,0.6385243843602172,0.4890807354271054,-0.975844095730905,1.5156723785445942,1.3934180355780288,0.16476827171194183,-0.6741512318587504,-0.6472105374693332,-1.5750630488108326,-1.1805402645068628,1.381733661034771,-0.31739783221863066,-0.3417570771486425,-0.4844629341849247,1.7798995924427492,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Menengah,1
UNIQ,1.0569312523355114,1.0412776173146847,-1.061530846216141,0.24268436741805063,0.4667506586674417,1.0946530063192579,2.576250667966521,-0.6492935797567344,0.2464187780154255,0.9819035522336428,-0.6287351988101048,-0.29731227789915793,-0.3417570771486425,-0.621039986768062,-0.8740023559394737,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Likuid,2
HADE,-0.2723698031935189,-0.573168734097835,-0.2995074360214761,-1.8299314915543101,-2.020081001525476,0.4810648955020605,0.9547178430658332,0.928060730830098,2.3386621899904116,2.4735208486308733,-1.2937594080864931,-0.8249162064577227,-0.3417570771486425,1.0959286742770933,0.5614063719897284,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Tidak Likuid,0
LRNA,-0.40860581072620766,-0.42164798927268,1.1255083420635732,-1.3925828633462967,-0.2692460512829929,-0.44951177301354434,-0.3109597074265765,1.111913150235251,0.36497560518085465,1.052904836380098,-0.007955683386748971,-0.6307251950494139,-0.3417570771486425,-0.6795730093036925,-0.2883537350043165,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Tidak Likuid,0
RIGS,0.06463621451383673,-0.03351809931775294,-0.03651537755107968,-0.41955285175186574,0.6224254558354598,-0.21251759951843885,-0.09203891170641255,-0.4036421763970843,0.46996179140636085,0.830959111403922,-0.28978183514964684,0.1523621959992911,-0.3417570771486425,-0.621039986768062,1.7592077594680653,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Tidak Likuid,0
IMAS,0.34303872450452016,0.2957145923268271,-0.261923015508643,0.6063829139284456,0.7801627411190283,0.012711279621882413,-0.5728992483158685,-0.6168095669656107,0.18124313306024034,-0.10600944680377784,-0.32482483838551657,0.6669519038278446,-0.3417570771486425,-0.4844629341849247,1.445110384762469,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
SOLA,-0.2676363991630242,0.5479098981794635,4.125396901491711,-0.8805697683453164,-0.969351058498508,-0.010682199025274905,-0.5309904332254766,-0.6477969036025911,0.6271765396287136,-0.735014794554445,0.3535594528089976,-0.9552897658069431,-0.20952095600671244,2.051968042359055,-1.1429961846103656,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Menengah,1
SAGE,-0.2006267359865509,-0.6055596008021686,-0.7504552038927887,-1.0969890629819394,-1.7524419953185235,0.4187484458714,-0.11458382972921823,0.2987516157089357,1.0842472651723452,0.3347217896506721,-0.11437751102964823,-0.7201051820303607,-0.3417570771486425,0.8617965841345723,-1.0437218848329493,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0
LPIN,-0.10841063027612524,-0.3785766701121967,-0.42257948162409154,-0.8855970961078624,0.2519623585890823,-0.30942838772546194,-0.10945860969651902,-0.29758132586513547,-0.8744842928569356,-0.34800049305825353,1.1455737413889198,-0.6773150681711011,-0.3417570771486425,-0.5625069642324318,1.7657175496174042,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
TUGU,0.7225996927927902,0.6498040460196869,-0.8506866155899958,0.6050292655776061,0.8488585222848035,0.49875059644883246,0.628502114129892,-0.6471808594495075,-1.0570754038720578,-0.8720058322429289,0.4413704055762337,0.6611561563766983,-0.3417570771486425,-0.5234849492086783,-0.6380224630259428,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Menengah,1
ELIT,0.47001438536208096,0.645778242455041,0.42688644961912686,-0.6487766440010524,-0.3932997181843085,0.6846982250333739,1.6145256141786173,-0.6289985347190877,1.1787073226342155,1.0295672146422548,-0.404865663014093,2.952368196853509,-0.3417570771486425,-0.6600620017918156,-1.029539842007604,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Menengah,1
TRJA,-0.1513291850032394,-0.4232212346351751,-0.3682547719617207,-0.6674367964248529,-0.23826876233970232,-0.16923632564432184,-0.47126033233719633,-0.15106243064847474,-0.5449739058415797,-0.0623288904182001,-0.07564575743172243,-0.005739006665866995,-0.3417570771486425,-0.7966390543749531,-0.8291313024101028,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Tidak Likuid,0
MEGA,-0.21398040566474202,-0.43188864653485287,-0.07392684996644333,1.4707529006577211,1.2256084712028525,-0.8778778220696334,-1.1146829243154575,-0.2676708047253322,-1.3226022571043632,-1.0571250026980004,0.13955164426602223,-0.4096050032237136,-0.3417570771486425,-0.38690789662554087,0.8999154597553455,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
MDRN,-0.42721330679679603,-0.8578200865858309,-0.5419060268604976,-1.4181197847365121,-2.020081001525476,0.27159252643217885,-0.4001450432421539,2.0307595441907327,2.3386621899904116,2.188123118725268,-0.049308164985132893,-0.4939946768696668,-0.3417570771486425,1.1544616968127235,1.643426491811968,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0
BSDE,1.0265725491577573,1.067759126122933,-0.8690211778437293,1.414519235522726,0.7916262658527621,0.9076662843396759,0.5302121153828817,-0.649676859733661,-0.6589663124249213,-0.48133862072082756,-0.37538328340970145,1.2157875186034823,-0.3417570771486425,-0.7966390543749531,0.20894773390409996,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Likuid,2
EAST,0.0026610783515503508,-0.22427168263402736,-0.42495965438405287,-0.3995821141327811,-0.5065001865121294,0.12910464457758294,-0.38014015585712235,-0.5494736638364605,-1.12114055195566,-0.7013298031241223,0.7583780033769496,-0.5397710613165407,-0.3417570771486425,0.2569553512663923,-0.7326469126966887,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
NPGF,-0.5831348589830841,-0.5403410525940675,1.7056676566273852,-1.08567575342611,-1.2149604616627372,-0.3177399259563958,-0.8993933919836188,1.7638256002282144,0.23345139619439775,-0.8780714277558122,-0.38116182981216234,-0.37429021538844875,-0.3417570771486425,0.9593516216939558,-0.8826045786368144,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Menengah,1
RSGK,-1.182199981032853,-0.8890626089135462,4.089705954243891,-0.05918290037387089,0.8216904119661442,-1.9389764317234228,-1.1208510240404133,0.7434809041277668,-0.3096796345582109,-0.5132343269419307,0.4978340780988584,-0.850458294106862,2.2368472851189933,1.3105497569077378,-0.9167809769208429,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Tidak Likuid,0
BMHS,0.2262411246630883,0.026881488837308242,-0.6323509446779162,0.35237076729647193,-0.004015586306560363,0.2118833292745679,-0.5591421197805346,-0.5873162043780521,-0.6016590624121309,0.5430441137317119,0.023741383876162883,-0.2864778485578515,-0.3417570771486425,-0.21130882901864992,-0.901901456579497,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Tidak Likuid,0
DNET,0.026735612394230012,0.06648462012869884,0.5947559141525596,2.316742357068956,2.1743520343737557,-0.9273550739898395,-1.1171291571038175,-0.4348626926258334,-0.11592915124559024,-0.2820523089274199,0.9761098701367354,-0.9687595572802989,-0.29767837010133247,-0.21130882901864992,0.8445822434859657,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
GEMA,-0.35806411103759855,-0.20017411573102203,1.8295171427372339,-0.6584970873918301,-0.26181347556197276,-0.4414366460872172,-0.8556237061187132,1.506839743115482,0.11354768200094723,0.7628125052179282,-1.9936041767017776,-0.12882029373430853,-0.20952095600671244,-0.3478858816017874,0.7029943077378471,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
ASRI,0.8260491691226732,0.940165772908937,-0.3695138990845893,0.47026629014247057,-0.3533458558683744,1.1479503273856857,1.3009321140924528,-0.6464258655566648,0.2198552039832752,0.344319767219576,-1.2990369790920124,2.225928915153088,-0.3417570771486425,-0.9137050994462137,0.24870395231613346,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Menengah,1
CPIN,1.1274272335658317,1.1765661965349985,-0.9609727830989401,2.077140416564022,1.7836214282670038,0.635288069768566,-0.02170162119705982,-0.6500392339853753,-0.6823559570096625,-0.7591713119980376,0.7855438220011048,0.8832919308116202,-0.3417570771486425,-1.0307711445174743,1.6713255924519916,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Likuid,2
LFLO,-0.4022603200826118,-0.4848753424719792,0.8014979043661508,-0.968134574885675,-0.5290422228156092,-0.3875417567276708,-0.7454773605222037,1.78825660245211,0.9080201164143616,2.13916106971561,0.3083784198583721,0.3242997190139525,-0.05524548134112741,-0.7381060318393228,-0.8809771310994796,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
BDKR,0.7967091803622474,0.8705228583094275,-0.471045409691687,-0.06623510168916921,-0.16949334341216493,0.9510972258016811,1.793112284296082,-0.6434256439400821,1.120529792899803,0.9921852018293675,-2.4995544730866976,2.621406567980415,-0.31971772362498746,-0.8551720769105833,-1.0425594223062815,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Menengah,1
RMKE,0.4288293837689235,0.2795953373304414,-0.7288580803534797,-0.39184891831320134,-0.5319198877117421,0.700130965507473,1.072572288930886,-0.635375074272425,-1.0445729693045207,-0.6532689112958882,1.0747122445945223,-0.10655804825466877,-0.3417570771486425,0.042334268635747914,-0.9377053024008604,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Likuid,2
PEGE,0.20960184307784072,0.15300753564191916,-0.0976106318037979,-0.5666248545469668,-0.4901276406117127,0.40602434502620754,0.5248969777684432,-0.5594987418092656,0.4345915773136262,1.3071633016593158,0.14848541007733526,0.19052330539093873,-0.3417570771486425,-0.6990840168155692,0.45957465465364333,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Menengah,1
ARTA,0.12878655234354558,-0.19456070563186026,-0.8972762361615412,0.00044031848280608155,1.3407329703283322,-0.42979562668048776,-0.3926127939771361,-0.45052305662529885,-0.30647498164340303,-0.5800099785362596,0.3903270320079403,-0.5751389931355798,0.4075809426556278,-0.1917978215067732,0.6832324447844972,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
ALMI,-3.5172664825753994,-1.2747584501289972,-0.2611785808537514,-0.6204007596250372,-0.7357370437759421,-3.185741378482777,-1.122153201878401,2.313187689786703,-0.6321489572366528,-1.5544962390673183,0.4978340780988584,-1.3372692603943273,3.515129789490984,2.286100132501576,1.179138958660913,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
PANR,0.6243062643536417,0.5593739760971755,-0.706559598578246,0.014000441801798642,0.6718344065604239,0.46826009015423964,1.2360712080522098,-0.637219302908459,-0.41048971638127296,-0.5108210689627809,-0.049308164985132893,-1.0487828715490657,-0.3417570771486425,-0.21130882901864992,0.7792518494872446,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
MTSM,-3.5172664825753994,-0.6359571161411138,-0.2611785808537514,-1.044910276143937,0.41464859023481926,-3.185741378482777,-1.122153201878401,2.032567904280692,0.6468025248198042,-1.473137614352569,-1.0104144073803545,-0.3344149388033163,2.5013195274028535,1.4276158019789986,1.6025078108732675,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0
PACK,0.1946501041825463,0.8137643293509439,3.006761443083741,0.4709882552277834,1.186324217490555,0.21031644607847333,0.4018143032960265,0.051383791753618145,1.3470900820939289,0.4970533992910704,-0.3711729235130207,-0.7601624921521639,0.47369900322659275,-0.3088638665780339,-1.0372120946836103,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Likuid,2
SRSN,-0.23421376858080747,-0.3676553502893275,0.29762981436081576,-0.5898129239230456,-0.969351058498508,0.031971608507356156,-0.6943838015065277,-0.5532981866337489,-1.3173109106680656,-1.2382883501005368,1.6602410174571403,-1.019240619220845,-0.29767837010133247,2.0324570348471784,1.5167180764051953,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Menengah,1
PAMG,0.21077093112797546,0.5190579500861082,1.4785484406952902,-0.8760283635550131,-0.9347275024185634,0.5531747145373745,0.8820185469175578,-0.5146595923087547,0.13416294340087032,0.20181176276171542,0.7227125136055259,0.2453690465097981,-0.3417570771486425,0.3154883738020227,-0.7317169426753545,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Menengah,1
MTEL,0.9519947769421986,0.9662472637877184,-0.8614852048869647,1.884391191384581,0.5543943527883464,0.9159403767248258,-0.3008955639309579,-0.6491418996540634,-0.6948447662816085,-0.5198864036745044,0.5724128129146546,0.7273193175495561,-0.3417570771486425,-0.5234849492086783,-0.9342179148208576,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Likuid,2
MYOH,0.07959212893410965,-0.21675408519017056,-0.757274710412254,0.6044966253689109,1.1370206511147605,-0.42771935581569426,-0.9104883206071911,-0.5495411447626871,-0.8217208862013083,-0.5308240622863659,1.0464840615955122,-1.1515455352329211,-0.3417570771486425,-0.016198753899882234,0.8764337167166592,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Tidak Likuid,0
PTIS,-0.06937583573159944,-0.14290689185307753,0.2758644713645996,-0.9766876962358042,-0.01867147834056027,-0.16996806799658332,0.07270898519959608,-0.251758487693583,1.5825366541522372,1.5084920632352705,0.45025649174372867,-0.3825075074172863,-0.3417570771486425,-0.621039986768062,-0.05400128962812017,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Tidak Likuid,0
PIPA,0.07635091455441742,0.16597612511191034,0.7267161138168347,-1.4059419234713342,-1.6348325096340788,0.7199010198467332,1.3196426973016377,0.10389569789641853,1.772779456213376,0.23818265111457174,-0.1414897385481966,0.583613424227996,-0.3417570771486425,-0.17228681399489648,-1.0513941375089557,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Likuid,2
APLN,0.5490000330236604,0.526740729712005,-0.46461026614649215,0.35361257792146855,-0.5862022128043388,0.8706829061426185,0.37882276168264734,-0.6374511900237485,-0.2876926143592768,-0.0055786610852219835,-0.1615292110619059,1.2644169708469386,-0.3417570771486425,-0.6405509942799389,0.0024943891679271414,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Menengah,1
SDPC,-0.1214375225419659,-0.08969407222970498,0.8163365135135927,-0.872371433261458,-0.3932997181843085,-0.05754387912100244,-0.15745355231170505,-0.32953848772666156,-0.6375377692111841,-0.33445418309567293,0.34073178789442016,-0.004817749280968218,-0.3417570771486425,-0.09424278394738936,1.7445607316320528,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
PANS,0.14303412669778448,-0.09608328435326788,-0.6548080340734855,0.05472306096949273,1.1202810968290382,-0.3467817332567528,-0.4594579913019266,-0.5839951654477941,-1.3958906371901036,-1.1438365046241854,1.1529161896277584,-0.2762162210418904,-0.3417570771486425,-0.5625069642324318,0.8896857895206703,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
SMCB,-0.6894913041772017,-0.30744853723470567,3.5627055963941237,0.9170641542029431,0.6796911615988745,-1.226938072998176,-1.119783508322391,-0.35729858589630986,-0.9226605238574378,-1.6243739871821703,0.5783551336577507,-1.0943884255046783,2.1707292245480283,1.466637817002752,2.365541238602745,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
VICO,-0.01620254390300106,-0.011534589948203786,0.5167837726454707,0.4206676576097819,-0.26181347556197276,0.004694139761675238,-0.9435213148784701,-0.3117297485237801,0.9591557851810738,1.1073410158346144,-0.40642103264676555,0.12815530079440243,-0.3417570771486425,-0.5234849492086783,-0.2230233410055952,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
BMRI,1.538056917975664,1.7850916696138652,-0.9751774872568132,2.658369671141734,1.8850371772071706,1.4319747741679194,0.9935681576536726,-0.6505606969702578,-0.5995074109930225,-0.6734456033274848,-0.09385228106929773,1.9600606947984942,-0.3417570771486425,-1.0307711445174743,0.6248768259457816,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Likuid,2
IBST,-3.5172664825753994,-1.4903896630661644,-0.2611785808537514,0.9217335656694249,1.8350020897350117,-3.185741378482777,-1.122153201878401,1.8122703146166603,-0.5400660263150219,-1.7648189634586582,0.984924123771192,-1.0830087219202296,2.8759885373049885,2.0909900573828084,-0.15071817184686787,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Tidak Likuid,0
GSMF,-0.4154374593795127,-0.5707429441723716,0.5075542829833449,-0.14971637046289615,-0.9347275024185634,-0.21141318603929227,-1.0371871742228942,0.9813645999488854,-0.5472309850401958,-0.10810659141261263,1.0395866727285576,-0.3253244431908143,-0.3417570771486425,0.8227745691108186,1.7901292626774246,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Menengah,1
BYAN,0.5316250933224391,0.41856851355605396,-0.742887625463516,2.658369671141734,2.356906469459867,-0.4591346427448291,-1.1081602230782417,-0.6427162711384031,-0.962175402351775,-1.124451733699653,1.181115447356631,-0.9428800041440233,-0.3417570771486425,-0.6600620017918156,0.1933707360467537,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Tidak Likuid,0
MAHA,0.48769936895287785,0.37551808553454163,-0.684940472096722,0.4843902641967152,-0.23649497682210868,0.6468212320534638,-0.003483794430893855,-0.6365862775104685,-1.0860041210192057,-0.7098572765307392,0.42081786018649225,-0.025476829677006832,-0.3417570771486425,-0.42592991164929445,-1.0760383430743097,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Menengah,1
CITY,0.19897337756743058,0.3673008382539799,0.8604446108071216,-0.34409964349714056,-0.5989552590326038,0.43544649279388603,0.16875119250417261,-0.5344995075461305,1.8249256099137174,2.1133306996126193,-0.9135104171388554,0.5130613372929755,-0.3417570771486425,-0.3478858816017874,-0.6666190411819667,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0
MARI,-0.4538642473712995,0.23531764311870856,4.125396901491711,-0.655142928482155,-0.969351058498508,-0.24834482532216703,-0.9361132030635848,-0.5621535390459224,-0.16373591004171742,-1.4279588752627812,-1.7168315554095097,-1.0773163457467865,-0.3417570771486425,2.461699200108467,-0.4434262360617797,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
TRON,0.23294054662632055,0.33855286434784126,0.5273219665579528,-0.5492494656452165,-0.4928258514044991,0.4378765027489519,0.5866608835824549,-0.5649348306405411,1.194365030361933,1.5693162007339756,-0.44876165042507554,1.9581401290194687,-0.3417570771486425,-0.7771280468630763,-1.0437218848329493,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Menengah,1
BRIS,1.3535043580381068,1.50627060441944,-0.9204652465795559,2.306191119637111,1.4528751197199683,1.062570791128063,0.4289685472628758,-0.650434681175213,-0.3605868897038298,-0.3622128786138876,0.27274391480481147,1.5787756977188292,-0.3417570771486425,-0.9722381219818439,-0.6336051054246058,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Likuid,2
SCCO,-0.10860154028978855,-0.47232893985319946,-0.7353083829976078,0.2584612943852838,1.2972721258901976,-0.738169914519824,-0.9546538746010905,-0.3939764255313501,-1.1232900583953074,-0.6967718391841944,1.2011549198703406,-0.275968110867802,-0.3417570771486425,-0.38690789662554087,2.365541238602745,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0
IPTV,0.08733961471956121,-0.23146575879264647,-0.8353952157590402,0.011062552165262977,-1.3774606529748814,0.6126002702295922,-0.5500224769310673,-0.39077150063721133,0.3152877096347533,-0.5716568173473663,-0.6733065091043332,0.9570847104579131,-0.3417570771486425,0.41304341136140654,-0.7324144201913552,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
FMII,-0.22953177648135123,-0.14744975676952224,1.2369003718644607,0.39193369135481204,0.22446042721292558,-0.43400094883425044,-1.0446532226825744,1.0029417633093127,2.3386621899904116,1.3335738925366336,-0.4917797180878386,-1.6208123860926207,0.7822499525577629,0.061845276147624625,0.8827110143606645,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0
BACA,0.16663942814503027,-0.059710367072718463,-0.6435931958526372,0.4372912450574823,-0.39790618389234805,0.30610047867102697,-0.7219355293886399,-0.6269549010093204,-1.7260805514583792,-1.4415124557428096,1.7253529203009,-0.9657532601863078,-0.3417570771486425,1.2129947193483541,0.26614089021614795,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
IFSH,-0.3932080455089587,-0.5019965541082215,0.6706752667335706,0.23966540549251975,0.6988984562508682,-0.8688414950362605,-1.0806656181848497,0.8480430088223532,0.6354208764093695,1.7083164712181385,-0.4308970043857222,0.05650951514793547,-0.2535996630540225,-0.7576170393511995,-0.7672882959913844,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
ZATA,-0.17575696741318084,-0.512876743987799,-0.5619289695320129,-1.2463390008252753,-1.9562591513827234,0.5349323251676839,0.13549871342587552,0.3709614102244945,1.7209948564754043,0.9546782002620421,-0.6023976063635151,0.5612432981925126,-0.3417570771486425,1.4471268094908754,-1.016287769203593,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
PLIN,-3.5172664825753994,-1.417844254456444,-0.2611785808537514,1.0333676907298806,1.3910104516398676,-3.185741378482777,-1.122153201878401,0.45657094534309955,-1.219641499446385,-1.9082331337761012,1.4644103061557032,-1.241577812977195,3.250657547207124,2.598276252691605,1.5655415025252362,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0
SAPX,0.7292798219582441,0.7523234665302633,-0.553817063416657,-0.0551671268724539,0.8929685576119212,0.4534998702253513,1.5839284849456468,-0.6036310042299398,1.765421123098796,2.2003904522469875,-2.4995544730866976,2.113645529255822,-0.18748160248305742,-0.9137050994462137,-0.6677815037086343,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Tidak Likuid,0
CASA,0.7504425172584632,0.6725571989628621,-0.898089532547035,1.6459903764738655,0.5121562366775338,0.6689866019128294,-0.5616163858664016,-0.6455261208465096,-0.6166603169955232,-0.3426316730039218,1.2799656184956856,-0.371808845396031,-0.3417570771486425,-0.2503308440424036,-0.4803925444098107,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Menengah,1
CRSN,-0.09661448621947809,-0.09694726158076628,0.6323930756083921,-0.5810560820088104,-0.5204903538851797,0.010787448901307456,-0.43729594340131084,-0.23732263436277853,-0.010627520797442083,1.0095319424379998,0.30596096524331734,-0.5870888173174397,-0.3417570771486425,-0.4064189041374177,-1.0725509554943067,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0
TOYS,-3.5172664825753994,-5.365806350172516,-0.2611785808537514,-1.8299314915543101,-2.020081001525476,-3.185741378482777,-1.122153201878401,-0.5093340294860225,-2.390142587806191,-1.948357512943425,2.163049600528397,-1.2532103459746864,4.859530354433939,3.1640954705360307,-0.8242489597980988,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
TMAS,0.3483988217552944,0.1530762002045692,-0.7735369660545776,0.9705795565966971,-0.36637318207479896,0.5286360920635601,-0.7714505313307142,-0.6207862286186856,-0.8883065027090112,-0.31704169104665003,0.9300476611498373,-0.21762035340027422,-0.3417570771486425,-0.4064189041374177,0.6260392884724495,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Menengah,1
RAAM,0.4253651015160554,0.44743512026312543,-0.12307890271231794,0.34368709062622305,0.125820278239342,0.38677031270849116,-0.09376333342880179,-0.6007922839490665,0.37077236124297386,0.838450828529195,-1.2970779447347638,0.47181197045635115,-0.3417570771486425,-0.9527271144699672,-1.0579039276582944,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
IPOL,-0.5742876265278899,-0.697095799195328,0.9253830935970813,-0.11824117800860318,-0.421479093047382,-0.6385136908285477,-1.0874343159610442,2.191184870434069,-0.339643461871695,-0.3116625564602145,1.128493810899768,-0.1711814829598667,-0.29767837010133247,-0.21130882901864992,0.03155595233461817,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
